"gene_id"	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000173530"	"TNFRSF10D"	12438.0743976182	2.65061167893336	0.19820483478455	13.3730929511109	8.68528061685777e-41	2.9576827040328e-38
"ENSG00000198719"	"DLL1"	923.133244520327	5.46972424746208	0.409372002156563	13.3612563112467	1.01830848665575e-40	3.41356098011133e-38
"ENSG00000272841"	"MAP3K4-AS1"	625.583130921598	3.31543199675429	0.249355169613323	13.2960227048654	2.44112444323702e-40	8.05721289310876e-38
"ENSG00000144485"	"HES6"	875.773524715422	4.98397437022449	0.375135855958651	13.2857851124043	2.79907054791249e-40	9.09867568710827e-38
"ENSG00000124343"	"XG"	413.922058441343	4.61192267909739	0.348813201299961	13.2217549734632	6.57126100949845e-40	2.10417662235492e-37
"ENSG00000164764"	"SBSPON"	300.040332462138	-5.84952168093184	0.442966565985363	-13.2053345107882	8.17358098990448e-40	2.57876480231486e-37
"ENSG00000072041"	"SLC6A15"	371.417978982523	5.15216453922835	0.39202262832853	13.1425182296126	1.87868844774994e-39	5.84135970406193e-37
"ENSG00000182013"	"PNMA8A"	819.255960537877	-3.05756589187945	0.233591475555796	-13.0893727376156	3.78722462091007e-39	1.16073024310007e-36
"ENSG00000175084"	"DES"	302.897253118391	-3.14114635559619	0.241106821859124	-13.0280277072854	8.47706194666732e-39	2.56150545075776e-36
"ENSG00000169252"	"ADRB2"	679.382782656241	3.38029444514629	0.260646459522571	12.968886864368	1.8367837170911e-38	5.47310525923229e-36
"ENSG00000167244"	"IGF2"	963.065648673953	-4.95992404451405	0.382608169450989	-12.9634556722381	1.97161275002912e-38	5.79438081357875e-36
"ENSG00000013297"	"CLDN11"	3755.25930144426	-2.1824558507247	0.168618586722023	-12.9431511267651	2.56873142634752e-38	7.40887130711549e-36
"ENSG00000196747"	"H2AC13"	788.817908259202	6.37914989881704	0.492883260309972	12.9425168442629	2.59003145349894e-38	7.40887130711549e-36
"ENSG00000124635"	"H2BC11"	806.407883246765	3.46385458200988	0.267673186369513	12.9406110077389	2.65509406005233e-38	7.49505104794247e-36
"ENSG00000139438"	"FAM222A"	994.597796310486	3.64016745638971	0.282588310724877	12.8815216986583	5.71966013980718e-38	1.59363102129121e-35
"ENSG00000128567"	"PODXL"	8598.30785012587	2.75815536642658	0.214680121690021	12.847744563929	8.8554634280591e-38	2.4357065690459e-35
"ENSG00000125740"	"FOSB"	794.935346261076	4.5223150345221	0.352850939279909	12.8165027525537	1.32545294308093e-37	3.59952752415928e-35
"ENSG00000188613"	"NANOS1"	672.8971523671	5.57868389595978	0.4366977098644	12.7747038052754	2.27010235795018e-37	6.08784699843291e-35
"ENSG00000158373"	"H2BC5"	880.057837900325	3.80353633460269	0.298350052458602	12.748569350865	3.17518790706519e-37	8.40993597014526e-35
"ENSG00000122254"	"HS3ST2"	1459.86475346413	8.86287598964776	0.695966465051409	12.7346308115479	3.79637615352258e-37	9.9326163411797e-35
"ENSG00000159388"	"BTG2"	5297.15848710797	4.08407915255044	0.321093627505709	12.7192781254366	4.62109533612115e-37	1.19446963061618e-34
"ENSG00000136720"	"HS6ST1"	6670.5837397563	2.53598180894163	0.199850776560051	12.6893768069979	6.77224902639816e-37	1.72966465014698e-34
"ENSG00000115828"	"QPCT"	1444.86608483932	2.40587639922887	0.189754196104116	12.6789101301812	7.74005885929196e-37	1.95359085608529e-34
"ENSG00000170525"	"PFKFB3"	15741.7163851722	2.73245422454295	0.218058186653454	12.5308490659214	5.06178470293322e-36	1.26273870949685e-33
"ENSG00000198948"	"MFAP3L"	917.386210084791	4.48512397452772	0.361136428191663	12.4194725992786	2.04907827990608e-35	5.05297993300058e-33
"ENSG00000163132"	"MSX1"	1505.30744195621	3.75326181389377	0.304299270023483	12.3341137611146	5.93382025008624e-35	1.4466384050608e-32
"ENSG00000247627"	"MTND4P12"	326.459662729863	5.41551367359203	0.440646008722974	12.289941509482	1.02580226974947e-34	2.47275976350619e-32
"ENSG00000172201"	"ID4"	1406.27317990903	2.73259451360611	0.222752184807377	12.2674195809531	1.35503223355844e-34	3.23009572652919e-32
"ENSG00000128683"	"GAD1"	467.308280919145	6.32669343562208	0.517383369813803	12.2282504710172	2.19617849598097e-34	5.17767180799732e-32
"ENSG00000113070"	"HBEGF"	2456.26112546644	2.75328890138269	0.225898262667832	12.1881809486566	3.59353256134498e-34	8.37996169251034e-32
"ENSG00000152503"	"TRIM36"	564.143598885941	3.74466011866949	0.307808933981292	12.1655342170708	4.74331985790894e-34	1.09422778743633e-31
"ENSG00000176058"	"TPRN"	1875.20602719049	2.28426247833886	0.189200516932566	12.0732359264801	1.46267385437246e-33	3.33831966720285e-31
"ENSG00000108798"	"ABI3"	86.4864477102457	-6.64986547233136	0.553214328530626	-12.0204143844102	2.7757592074183e-33	6.26854084588971e-31
"ENSG00000117600"	"PLPPR4"	920.772289472153	-2.9558714576645	0.246066643041948	-12.012483370859	3.05530092305675e-33	6.8279610420062e-31
"ENSG00000090776"	"EFNB1"	2613.46329183171	2.77119927889605	0.23088471970071	12.0025235212113	3.44625922853883e-33	7.62227273083216e-31
"ENSG00000130720"	"FIBCD1"	1734.10452442721	2.84307853080732	0.236914937559345	12.0004190537592	3.53502037565626e-33	7.7388088917683e-31
"ENSG00000167703"	"SLC43A2"	3562.73058102702	2.86433307145172	0.243069773964062	11.783995289662	4.72015080965322e-32	1.02289005525556e-29
"ENSG00000251493"	"FOXD1"	1661.43038529588	2.52079256585271	0.2141037474408	11.7736966119648	5.33350943904127e-32	1.14425111505191e-29
"ENSG00000204103"	"MAFB"	402.517533709808	6.11109208563238	0.519364112767494	11.7664889340711	5.80923170240617e-32	1.23397284102398e-29
"ENSG00000164122"	"ASB5"	1184.52555147046	2.97798427167415	0.254761980001797	11.6892806047949	1.44606277088254e-31	3.04155202808962e-29
"ENSG00000101282"	"RSPO4"	340.910694077655	5.75308940834056	0.492249643939082	11.6873409238109	1.47946381120513e-31	3.08159384520338e-29
"ENSG00000170561"	"IRX2"	1182.12090512844	3.1790265999889	0.272305328616945	11.6744928060547	1.72089050057112e-31	3.54999853838969e-29
"ENSG00000068078"	"FGFR3"	874.877899150726	4.1104590861356	0.352645637874726	11.6560610558178	2.13701714802054e-31	4.36643484701263e-29
"ENSG00000165879"	"FRAT1"	349.688162117127	3.80876354372564	0.327883863567081	11.6161969737996	3.40979326316767e-31	6.90129289320748e-29
"ENSG00000227036"	"LINC00511"	865.389846796804	2.58909479199589	0.223071964045069	11.6065450137553	3.81730053035382e-31	7.65386594188887e-29
"ENSG00000126822"	"PLEKHG3"	462.312256594472	-2.67483438183778	0.230527968380019	-11.6030796637586	3.97511061924694e-31	7.89648363197442e-29
"ENSG00000123496"	"IL13RA2"	1863.20326746132	2.16185979873771	0.186463479548801	11.5940118889174	4.41936564942251e-31	8.69844684795509e-29
"ENSG00000125637"	"PSD4"	855.409516022089	2.43057250528187	0.210094756564604	11.5689346322857	5.92133476984928e-31	1.15487560138497e-28
"ENSG00000151136"	"ABTB3"	843.275726667246	8.88336602514262	0.769867550440563	11.5388238146406	8.40668402252511e-31	1.62483782900229e-28
"ENSG00000160606"	"TLCD1"	717.153283254853	3.28925053021913	0.285739575967154	11.5113579177329	1.15642980944354e-30	2.21518260105373e-28
"ENSG00000187653"	"TMSB4XP8"	1846.26306665089	-3.93451445635486	0.341843884133793	-11.509682164783	1.17912160883671e-30	2.23866150406927e-28
"ENSG00000203814"	"H2BC18"	392.121464485576	5.94836533160742	0.516987439347753	11.5058217644747	1.23309203812612e-30	2.32059268297875e-28
"ENSG00000180574"	"EIF2S3B"	86.1878920002283	-3.95865744095174	0.345250229360419	-11.4660530371992	1.95368583855382e-30	3.64472834611597e-28
"ENSG00000102996"	"MMP15"	1177.95158729878	2.94140507046743	0.2566588120252	11.4603704710463	2.08620509238647e-30	3.85840034931547e-28
"ENSG00000134508"	"CABLES1"	2379.48616562426	3.59427951825553	0.314819946023542	11.4169370894522	3.44149930457859e-30	6.31059197268625e-28
"ENSG00000143867"	"OSR1"	966.889274603426	3.24072677363771	0.284473354430617	11.3920222163659	4.58229823528712e-30	8.33123952032626e-28
"ENSG00000153132"	"CLGN"	435.490790424208	3.69556208594576	0.325747733607091	11.3448589343165	7.86529789417479e-30	1.41800084892123e-27
"ENSG00000197903"	"H2BC12"	2321.90791706449	3.01771448046832	0.267199419384802	11.2938661596507	1.40708223377877e-29	2.51562852029081e-27
"ENSG00000114859"	"CLCN2"	940.244368212549	2.87613359436376	0.255151168251097	11.2722728807313	1.79865923673215e-29	3.1891268813927e-27
"ENSG00000178031"	"ADAMTSL1"	4506.91355670301	2.5527195797476	0.227099898751822	11.2405139490496	2.57876625789886e-29	4.53482387680017e-27
"ENSG00000074410"	"CA12"	1456.46967029836	2.65463588424684	0.23831669580606	11.1391099782919	8.09240036010142e-29	1.41149884004566e-26
"ENSG00000290032"	"ENSG00000290032"	757.941666704603	3.08787604825575	0.277298039869693	11.1355855587973	8.41898792527016e-29	1.45662070119957e-26
"ENSG00000258289"	"CHURC1"	3363.81259973752	1.9681177940841	0.178164731416658	11.046618365121	2.27628531079709e-28	3.90683400462727e-26
"ENSG00000139971"	"ARMH4"	1944.55635203312	3.41308882885425	0.309947654883477	11.0118233678438	3.35151177502942e-28	5.70661377948263e-26
"ENSG00000119630"	"PGF"	1752.60800421316	3.14224365200596	0.285619769425244	11.0014921527636	3.75860323973037e-28	6.29977139884182e-26
"ENSG00000173535"	"TNFRSF10C"	347.53575930728	4.35164435365194	0.395535586540532	11.0019034992848	3.74149440009854e-28	6.29977139884182e-26
"ENSG00000179859"	"RNF227"	1299.58789440263	2.80198314019443	0.254917873195287	10.9917092319686	4.18916644366062e-28	6.96700595986783e-26
"ENSG00000204792"	"LINC01291"	255.108397893766	3.70548857336935	0.337399674667334	10.9824900602612	4.63955967778562e-28	7.6567010251702e-26
"ENSG00000124766"	"SOX4"	3378.91446188061	3.00032087839758	0.273736142390747	10.9606311106509	5.90858736347496e-28	9.67655215999938e-26
"ENSG00000105989"	"WNT2"	1005.44003199573	-3.89104132081855	0.356328720748285	-10.9198082956867	9.26912415291732e-28	1.50651355739915e-25
"ENSG00000197019"	"SERTAD1"	5408.94611328941	2.46422569655764	0.226624596889477	10.8736021172469	1.53998195952852e-27	2.48411826764849e-25
"ENSG00000293510"	"AFG3L1P"	356.980116718056	-2.63507447423197	0.242764576030818	-10.8544439115263	1.89959490262671e-27	3.04133649559354e-25
"ENSG00000156804"	"FBXO32"	1814.44776185242	4.26996709209153	0.395622960736925	10.7930214266075	3.71375329983909e-27	5.90184172553688e-25
"ENSG00000126803"	"HSPA2"	23329.7733499901	2.44896489495605	0.22692428305968	10.7919913282793	3.75562325764066e-27	5.92449568892815e-25
"ENSG00000183496"	"MEX3B"	883.345978627589	2.91297829274546	0.270288016749374	10.7773120235905	4.40572182548345e-27	6.89929606160014e-25
"ENSG00000138650"	"PCDH10"	4365.70242704804	2.9618564308176	0.275278036339104	10.7595087141969	5.34543745546032e-27	8.31021849053955e-25
"ENSG00000173846"	"PLK3"	6141.31267152958	3.01291825114534	0.280385046163155	10.7456452916256	6.21259585045741e-27	9.58885117810888e-25
"ENSG00000240476"	"LINC00973"	308.210748878691	4.3913608308068	0.409159423301699	10.7326400926339	7.152302782868e-27	1.0960393135975e-24
"ENSG00000153885"	"KCTD15"	1189.66528665259	-1.84282758873684	0.172289473700844	-10.6961124736886	1.06138237919034e-26	1.61495727398224e-24
"ENSG00000127824"	"TUBA4A"	5360.6989862814	3.32380175775771	0.310915390502539	10.6903738421742	1.12914920232604e-26	1.70596950610584e-24
"ENSG00000121898"	"CPXM2"	3683.93175564201	2.27476003591021	0.21300052784101	10.6795981163397	1.26819478906824e-26	1.9026469234035e-24
"ENSG00000077420"	"APBB1IP"	1049.97721345881	2.5326503747431	0.237552268573282	10.6614446999558	1.5418353613084e-26	2.29712054454934e-24
"ENSG00000167972"	"ABCA3"	604.425025670192	2.76811953394616	0.260138323928967	10.6409524446003	1.92154972239119e-26	2.8430984651159e-24
"ENSG00000189120"	"SP6"	299.975389213819	3.05969319514329	0.287958664306099	10.6254597426902	2.26891424154902e-26	3.33406069439676e-24
"ENSG00000100292"	"HMOX1"	18299.3896578543	3.48509735829207	0.328028723025415	10.6243664461726	2.2956562309222e-26	3.3504087604221e-24
"ENSG00000224699"	"LAMTOR5-AS1"	145.825809891388	-3.40451256526382	0.320594985746324	-10.6193568727794	2.42224150646002e-26	3.51126819456711e-24
"ENSG00000141582"	"CBX4"	2914.48072757561	2.90057177185482	0.274083523002116	10.5828024249105	3.58084695217834e-26	5.1559389605392e-24
"ENSG00000130821"	"SLC6A8"	4266.31682928716	2.65081179358473	0.251277533197938	10.5493386529571	5.11558966697269e-26	7.31665738101547e-24
"ENSG00000293315"	"ENSG00000293315"	275.285462167489	3.15314382433857	0.299438093202784	10.5302027227485	6.26993054443555e-26	8.90828409935895e-24
"ENSG00000001561"	"ENPP4"	178.276985581874	-3.95831536971357	0.37601306633732	-10.5270686688387	6.4821686027249e-26	9.14923981597763e-24
"ENSG00000287673"	"ENSG00000287673"	214.717427333882	3.89290283850214	0.371885983870205	10.4680009662876	1.21174848011212e-25	1.69914064655721e-23
"ENSG00000171680"	"PLEKHG5"	1110.92967582509	2.50328753242781	0.239248595188164	10.4631232231856	1.27579637834251e-25	1.77733347408832e-23
"ENSG00000163347"	"CLDN1"	451.039642314425	3.35537787777066	0.320854362997647	10.4576351913134	1.35187559685701e-25	1.87117026161099e-23
"ENSG00000114948"	"ADAM23"	702.115899951131	2.00988572255899	0.192453561439658	10.443484171059	1.56942514188151e-25	2.15836198679012e-23
"ENSG00000240764"	"PCDHGC5"	417.950402656681	3.37726783463045	0.32514703746493	10.3868940678714	2.84466016521979e-25	3.88721905634556e-23
"ENSG00000149809"	"TM7SF2"	954.384185631543	3.09589705562303	0.298309294630155	10.3781448025659	3.11774743224192e-25	4.23342743109608e-23
"ENSG00000261115"	"TMEM178B"	766.895141296072	5.20954861974146	0.503043949420293	10.3560506507333	3.92849439126597e-25	5.30074960190064e-23
"ENSG00000153162"	"BMP6"	282.058551874694	4.35764397413389	0.422032674032088	10.3253710962734	5.41091634953792e-25	7.25536246018666e-23
"ENSG00000196544"	"BORCS6"	1044.03144616484	3.18389664984286	0.308418634981045	10.3232953159219	5.52922110995326e-25	7.36794470142468e-23
"ENSG00000176887"	"SOX11"	1323.35847322716	2.94118727067532	0.285445558111226	10.3038466954503	6.76988108066686e-25	8.96549559905103e-23
"ENSG00000166923"	"GREM1"	137360.911471277	2.33690545197966	0.227070606149589	10.2915365912229	7.69386340813741e-25	1.01266346968209e-22
"ENSG00000277586"	"NEFL"	339.467985887903	5.86227507131819	0.569965565210501	10.2853144630819	8.2073722169825e-25	1.07366441184843e-22
"ENSG00000131019"	"ULBP3"	860.497113691384	2.1047715296379	0.204812173101455	10.2765939043833	8.98468400812923e-25	1.16822673157821e-22
"ENSG00000188763"	"FZD9"	235.030613154954	4.4814452655152	0.43628532038214	10.271822259777	9.44043670656118e-25	1.22009113917207e-22
"ENSG00000064195"	"DLX3"	763.085315165675	9.15685441899558	0.893757557136453	10.2453448878615	1.24181200546645e-24	1.59531944702258e-22
"ENSG00000001084"	"GCLC"	3455.12422295969	2.30708948962675	0.225732791413202	10.2204446025905	1.6060256106571e-24	2.05093294351413e-22
"ENSG00000118526"	"TCF21"	158.547401282573	-3.41114446949881	0.334411620955596	-10.2004363955754	1.97383597709489e-24	2.50572053565644e-22
"ENSG00000167772"	"ANGPTL4"	1153.07504645299	3.00269275217582	0.294390666067244	10.1996873484092	1.98911787319875e-24	2.51026675597682e-22
"ENSG00000116741"	"RGS2"	1123.07618877559	2.26003285941103	0.221652672341702	10.1962806743288	2.06011207500784e-24	2.58465757059756e-22
"ENSG00000181218"	"H2AC25"	854.098178372345	3.51479410366211	0.346046606501593	10.1569963051955	3.08432329247575e-24	3.84715534399853e-22
"ENSG00000198576"	"ARC"	338.834959839996	4.72993040966687	0.465744255459958	10.155638752851	3.12755391849549e-24	3.8785284258614e-22
"ENSG00000257219"	"LNCOG"	813.268915992047	2.80306066245109	0.276381443133055	10.1420002395083	3.59658561295629e-24	4.43454872071059e-22
"ENSG00000242125"	"SNHG3"	1742.93157574828	-2.54456418284151	0.2509434266897	-10.1399913773711	3.67131986168349e-24	4.50082836071757e-22
"ENSG00000157404"	"KIT"	683.641490250521	-3.15862760696814	0.31164984329006	-10.1351811174451	3.85658216092031e-24	4.70108600456729e-22
"ENSG00000116106"	"EPHA4"	4809.63612180633	3.34202219583952	0.330092203460777	10.1245111541589	4.30122622644378e-24	5.21347499786016e-22
"ENSG00000178607"	"ERN1"	5016.99340965733	2.94663990073657	0.291100408709821	10.1224176008419	4.39425107863889e-24	5.29630688995049e-22
"ENSG00000245848"	"CEBPA"	374.863553903692	7.39467815120352	0.731753522026103	10.1054220152284	5.22700346848248e-24	6.26481186663817e-22
"ENSG00000169116"	"PARM1"	186.790043843518	3.90537535704087	0.387236430697094	10.0852477903758	6.42029887987519e-24	7.65228289826902e-22
"ENSG00000125430"	"HS3ST3B1"	3273.96398801264	2.53218107837181	0.252444577160482	10.0306416040067	1.11787813542351e-23	1.32502527720309e-21
"ENSG00000173376"	"NDNF"	524.244376250138	2.9525436757374	0.294511878532771	10.025210835117	1.18107260064873e-23	1.39223799858889e-21
"ENSG00000141469"	"SLC14A1"	166.768110516438	-3.17523974660616	0.317047845703175	-10.0150175742839	1.3093863652091e-23	1.53505874749705e-21
"ENSG00000070193"	"FGF10"	46.5508475112866	-10.0975458280744	1.00858821961729	-10.0115643150244	1.35591350693489e-23	1.5809656727055e-21
"ENSG00000119547"	"ONECUT2"	468.727752683639	5.31119665854528	0.530994297250792	10.0023610160106	1.48806206848481e-23	1.72566938471747e-21
"ENSG00000138623"	"SEMA7A"	15016.4135887583	2.06539625733556	0.20660452461467	9.99685878703602	1.57307852488035e-23	1.81445304692382e-21
"ENSG00000197632"	"SERPINB2"	3677.5130416794	3.35237449341962	0.336850588713453	9.95211113100167	2.46889238908424e-23	2.83249290456755e-21
"ENSG00000116717"	"GADD45A"	13551.4218601969	3.3712510390271	0.339433838340322	9.93198278495447	3.02185874365603e-23	3.44845518544662e-21
"ENSG00000120158"	"RCL1"	1776.00412282928	1.80336520081524	0.181782688449905	9.92044520956792	3.39239586986391e-23	3.85081804190796e-21
"ENSG00000116396"	"KCNC4"	2145.64384854507	2.2133239570805	0.223878225692513	9.88628505623591	4.77416571706162e-23	5.3907869102021e-21
"ENSG00000116514"	"RNF19B"	2594.38405527141	2.64114931513153	0.26786299632894	9.86007530464625	6.2002872212649e-23	6.96444827460822e-21
