"gene_id"	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSG00000235847"	"LDHAP7"	359.076200311734	-8.91626806906394	0.6266180214318	1.90386224152673e-48	1.26668034633577e-45
"ENSG00000115844"	"DLX2"	376.390521831446	4.18725293177264	0.294000343805525	1.10979872888705e-47	7.12911742084032e-45
"ENSG00000163235"	"TGFA"	456.319087045935	3.4190249949876	0.248722422161607	2.54402387820197e-44	1.57975402756748e-41
"ENSG00000204767"	"INSYN2B"	1220.73985139623	-2.70181844280905	0.199760323244227	2.71542229032051e-43	1.63179360794777e-40
"ICP4"	"ICP4"	44232.6711965547	17.9314235467838	1.31271526051842	2.81914160904753e-43	1.64118090734208e-40
"ENSG00000164220"	"F2RL2"	1528.34350381653	2.80989312889837	0.207729653638272	3.27177789300537e-43	1.84696819299385e-40
"ENSG00000050628"	"PTGER3"	323.766617786706	5.51056259411624	0.40996011045797	4.69188221302347e-43	2.57073746312983e-40
"ENSG00000077420"	"APBB1IP"	891.784194869526	2.89398953422626	0.215031249116523	9.50331645580729e-43	5.05820806443526e-40
"ENSG00000103175"	"WFDC1"	2895.34885320712	-2.42536833405345	0.181616439698722	1.67167514615369e-42	8.65045452713807e-40
"ENSG00000198918"	"RPL39"	11101.1853387742	2.38944648108087	0.179184211120967	2.0706323307146e-42	1.04253539699682e-39
"ENSG00000188985"	"DHFRP1"	117.663511604955	-4.73905620861178	0.355873943670631	2.61617657189938e-42	1.28254614099772e-39
"ENSG00000155511"	"GRIA1"	1325.71864958095	-2.45526971842864	0.192458438406507	4.41054372787782e-39	2.10676972068297e-36
"ENSG00000287673"	"ENSG00000287673"	232.119015002056	4.5827377778372	0.359776842064447	5.64843278914604e-39	2.63061636072504e-36
"ENSG00000164176"	"EDIL3"	437.310349415385	2.98806091868061	0.233781444063827	8.05182147214153e-39	3.65847273669572e-36
"ENSG00000197149"	"ENSG00000197149"	110.030802715816	-5.37999912261346	0.425803882165951	1.77835894080021e-38	7.88786874003977e-36
"ENSG00000100558"	"PLEK2"	356.589222505817	2.80813394590754	0.223271700445032	8.22814207396022e-38	3.56469903943732e-35
"ENSG00000198846"	"TOX"	609.99679072024	-3.11340556891936	0.252179806141521	2.20786827311757e-36	9.1400840133127e-34
"ENSG00000211448"	"DIO2"	839.912948455681	-2.66705412898731	0.216946105210045	2.18733184447228e-36	9.1400840133127e-34
"ENSG00000179967"	"PPP1R14BP3"	237.288961961547	-3.15067532167704	0.25550545575353	2.72130593991847e-36	1.1020697468422e-33
"ENSG00000166923"	"GREM1"	76758.2988567224	1.97770858024224	0.162189632355466	5.84701307357664e-36	2.31753205420551e-33
"ENSG00000158258"	"CLSTN2"	237.343988199209	-3.46976675297482	0.283715308929713	9.61793146522694e-36	3.73275927636901e-33
"ENSG00000187800"	"PEAR1"	634.765431736456	-2.52560139308792	0.208048487148339	1.12611488843434e-35	4.28130495033535e-33
"ENSG00000001561"	"ENPP4"	177.046355421971	-4.20416699960127	0.348161662976662	3.09561309838074e-35	1.15336352819469e-32
"ENSG00000162496"	"DHRS3"	628.780296598732	-2.90975827763529	0.241145494245705	5.37966945444052e-35	1.96505612287789e-32
"ENSG00000204792"	"LINC01291"	195.179625397845	3.88349359343525	0.325282564168906	2.30296813003563e-34	8.25038332585266e-32
"ENSG00000162618"	"ADGRL4"	1032.92445781254	2.35749667351054	0.199280638124725	3.79838614656917e-34	1.33509689668749e-31
"ENSG00000101282"	"RSPO4"	185.929935805572	5.38664018102852	0.457766388553857	7.48498504311716e-34	2.58218122904129e-31
"ENSG00000163017"	"ACTG2"	2202.16347946482	-3.22136346076648	0.272204890978913	1.16201439303227e-33	3.93584838687238e-31
"ENSG00000101134"	"DOK5"	612.29993768991	2.48600381490234	0.21241075788429	1.97081662522735e-33	6.55613266274291e-31
"ENSG00000074410"	"CA12"	791.120156145445	2.27047567862396	0.197315605409456	1.62421658216353e-32	5.30223434215013e-30
"ENSG00000157404"	"KIT"	707.081959684966	-2.4837611196591	0.215573237810042	1.6508110571942e-32	5.30223434215013e-30
"ENSG00000137672"	"TRPC6"	515.049899347174	-3.2303306867699	0.279147968337862	2.53397686855708e-32	8.00092459056776e-30
"ENSG00000176435"	"CLEC14A"	465.107051536742	3.12724343134294	0.270552293799644	2.80605098341852e-32	8.71232062835061e-30
"ENSG00000169946"	"ZFPM2"	166.745431910982	-3.0227279482522	0.262537045093865	4.31042303324329e-32	1.31637492928343e-29
"ENSG00000217624"	"YWHAZP10"	75.9876262658486	-5.1837057549397	0.455630257194335	6.94629507299351e-32	2.08713759539994e-29
"ENSG00000132854"	"KANK4"	291.41144573465	3.52905847282762	0.307617769592741	7.66861357905865e-32	2.24682357175031e-29
"ENSG00000179300"	"RTL3"	91.758747848469	-4.62931509269524	0.406711781500233	7.71897088367705e-32	2.24682357175031e-29
"ENSG00000232679"	"LINC01705"	255.037131184286	4.660814304703	0.414254275582139	3.38249487315992e-31	9.69423030647633e-29
"ENSG00000198768"	"APCDD1L"	1772.73687833682	2.55007884760346	0.227460521381551	6.3868740261794e-31	1.80274357929843e-28
"ENSG00000082482"	"KCNK2"	2746.81955414262	2.15350562644687	0.194260425991449	2.03129390430749e-30	5.64790658855885e-28
"ENSG00000108798"	"ABI3"	91.4926482295916	-4.96526419846696	0.449095154804116	2.67655394946897e-30	7.3325769889202e-28
"ENSG00000180574"	"EIF2S3B"	85.4482996891637	-4.27928295360488	0.390243319464378	1.11986644276857e-29	3.02347709599068e-27
"ENSG00000095303"	"PTGS1"	6006.41161190892	1.85877109812227	0.169504432763053	1.2809473213048e-29	3.40896680694102e-27
"ENSG00000082497"	"SERTAD4"	578.735774596322	-2.83141810056332	0.258658915032116	1.97461992766219e-29	5.18101332850971e-27
"ENSG00000172785"	"ZNG1A"	788.375205387412	2.17772403166843	0.200543922251113	2.45979836387685e-29	6.36438662786969e-27
"ENSG00000136244"	"IL6"	421.036568864049	3.10740992739424	0.284058947014028	3.00266713809591e-29	7.66255974186148e-27
"ENSG00000118526"	"TCF21"	154.38714040005	-3.60914136648495	0.330355615538588	3.43142992388119e-29	8.63839297999767e-27
"ENSG00000055813"	"CCDC85A"	207.05015224164	3.9914592356346	0.366938223389008	3.99070436958193e-29	9.91237756012556e-27
"ENSG00000258289"	"CHURC1"	2219.35381307482	1.86391824603678	0.172046396767746	5.40100878313416e-29	1.32388674501324e-26
"ENSG00000273136"	"NBPF26"	665.712419936478	2.01217327101982	0.187978160620312	1.60574176825388e-28	3.88485238971448e-26
"ENSG00000161654"	"LSM12"	1120.445893712	1.86180224876214	0.173809664108462	2.04496967671139e-28	4.8840692445457e-26
"ENSG00000130720"	"FIBCD1"	1004.37038068943	2.57036393545837	0.241384379965652	3.22154330610344e-28	7.59672534802545e-26
"ENSG00000106484"	"MEST"	698.037402762899	-2.16289005839808	0.203644128061822	3.28336968658223e-28	7.64573673641755e-26
"ENSG00000123243"	"ITIH5"	231.243661841115	-3.45190290965307	0.324240259317211	7.66788237997047e-28	1.76351828217864e-25
"ENSG00000221963"	"APOL6"	1561.17281045124	-2.11512741040147	0.200598339718861	7.76638690914557e-28	1.76439050890821e-25
"ENSG00000151012"	"SLC7A11"	4581.31135535018	-2.00142506453997	0.189747749685359	8.76875561592476e-28	1.968110221314e-25
"ENSG00000287110"	"ACAD9-DT"	124.848297622245	-3.356583913487	0.316239404178829	1.10130964748555e-27	2.44241635988193e-25
"ENSG00000164929"	"BAALC"	475.2999446353	2.91099601891787	0.275767632126645	1.50794051489353e-27	3.30487339434724e-25
"ENSG00000143198"	"MGST3"	2991.16884637696	1.8195904654675	0.175277798116827	7.64320796454326e-27	1.65564326943577e-24
"ENSG00000170577"	"SIX2"	189.720590642471	-2.96627190674063	0.285775926711538	1.03307794480844e-26	2.21209299239498e-24
"ENSG00000182013"	"PNMA8A"	796.205482034504	-3.05398854990864	0.294304009604656	1.1702099887393e-26	2.4772547591164e-24
"ENSG00000118785"	"SPP1"	780.102957226395	3.09518727245497	0.298511544201998	1.32252297192167e-26	2.7682337577448e-24
"ENSG00000106565"	"TMEM176B"	910.185991402344	-7.10493687394534	0.691617342223504	1.33855600013515e-26	2.7706621918353e-24
"ENSG00000170571"	"EMB"	244.448502236192	3.05763314824582	0.296447671023395	2.25178227148873e-26	4.60971999291908e-24
"ENSG00000115461"	"IGFBP5"	21110.3008208901	-2.01190214530522	0.199006108239347	8.31588737460952e-26	1.68387680327827e-23
"ENSG00000169826"	"CSGALNACT2"	3006.65912668312	1.69709808930008	0.166887920523657	9.36630568560928e-26	1.87618181308834e-23
"ENSG00000162551"	"ALPL"	376.410000260332	-3.0160716298351	0.298076867449953	1.60602051458025e-25	3.18282512405483e-23
"ENSG00000203727"	"SAMD5"	354.717085486576	-2.97705711283168	0.294895124147091	1.94291045305683e-25	3.80994513999954e-23
"ENSG00000164761"	"TNFRSF11B"	24455.7174632247	-2.0259348155399	0.202706374893269	2.62199683988555e-25	5.08803949273207e-23
"ENSG00000175745"	"NR2F1"	1150.82751239999	-1.8166578207914	0.181609894964526	3.75770850507544e-25	7.21673729289179e-23
"ENSG00000108001"	"EBF3"	432.164634878942	2.21143601213161	0.223517118306913	6.02474147296627e-25	1.14525417244784e-22
"ENSG00000117600"	"PLPPR4"	911.682538741914	-2.67492495148824	0.269569987257072	6.99199236926686e-25	1.31569521057649e-22
"ENSG00000188522"	"FAM83G"	3628.66002981031	1.66871197998722	0.167653691546938	8.94023711107921e-25	1.66547677142295e-22
"ENSG00000172379"	"ARNT2"	2177.68806180051	-1.54297742321303	0.155251733421406	1.3500019914134e-24	2.49001852455843e-22
"ENSG00000120129"	"DUSP1"	6093.54313530849	2.10049460304473	0.214191961858477	1.55335160949562e-24	2.83699873855822e-22
"ENSG00000158270"	"COLEC12"	1559.09544707181	-2.34316962392424	0.239733221009107	2.02023629991123e-24	3.65388175058702e-22
"ENSG00000227008"	"RPS24P19"	76.6799564892191	-3.71611251063734	0.376889362152538	2.14479158578256e-24	3.841857928033e-22
"ENSG00000150991"	"UBC"	45912.8225911169	1.56595320834464	0.158399951517102	2.1846841366849e-24	3.87604578879077e-22
"ENSG00000089472"	"HEPH"	846.897503130351	2.06564434993427	0.213155340346957	5.07943661207261e-24	8.926870249651e-22
"ENSG00000111799"	"COL12A1"	58617.093657043	-1.73468616462046	0.178238845380228	6.82695957440501e-24	1.18859280291206e-21
"ENSG00000141401"	"IMPA2"	434.993689953714	-2.1517411846587	0.223297627466996	7.92076701551945e-24	1.36625896974178e-21
"ENSG00000125637"	"PSD4"	719.267751936951	2.73927631818286	0.284858414360438	1.58005104772443e-23	2.70043770349159e-21
"ENSG00000240809"	"CAP1P1"	52.211464278575	-4.67388436734885	0.490984463880681	2.5602550882708e-23	4.33590836721788e-21
"ENSG00000249669"	"CARMN"	916.131002210713	-1.69652432396016	0.176684295912141	2.67077783826999e-23	4.48233516658843e-21
"ENSG00000175274"	"TP53I11"	3924.63575859481	-1.69302735574096	0.177348506999831	4.61062697935489e-23	7.66887232128591e-21
"ENSG00000227097"	"RPS28P7"	416.899529165733	-2.8780124070127	0.302325762506862	4.93519337975193e-23	8.13608119215917e-21
"ENSG00000166341"	"DCHS1"	2849.07571589008	-1.64752189203417	0.172863528015857	5.95241258070366e-23	9.726973154906e-21
"ENSG00000231305"	"ENSG00000231305"	103.541257658292	-2.91563820877576	0.306861727180492	6.17204726261355e-23	9.99817986567198e-21
"ENSG00000077943"	"ITGA8"	388.777687715836	-1.86011753652407	0.196389471662637	6.29445863413643e-23	1.01085749909765e-20
"ENSG00000173376"	"NDNF"	281.333593275821	2.54772544086515	0.270098951176954	6.85411274916312e-23	1.09132706328342e-20
"ENSG00000159399"	"HK2"	3922.55980075475	1.95343287658712	0.207867087337959	1.0412680552686e-22	1.64387988149141e-20
"ENSG00000144218"	"AFF3"	459.438086267409	-2.12678722849944	0.227495327512633	1.28148803263707e-22	2.00612105546185e-20
"ENSG00000171314"	"PGAM1"	7903.36577433444	1.67783168388867	0.177759446908378	1.33822576232773e-22	2.07748397720028e-20
"ENSG00000116396"	"KCNC4"	1566.60755537314	2.28306531915111	0.244851211645732	1.52375300848011e-22	2.34594998305586e-20
"ENSG00000232931"	"LINC00342"	850.431110422238	-2.17178841234816	0.233032733813167	1.63015135102095e-22	2.48918766542371e-20
"ENSG00000226054"	"MEMO1P1"	83.8818051570978	-3.2525546677737	0.346105894206565	2.1803805788415e-22	3.30230161001938e-20
"ENSG00000123496"	"IL13RA2"	1250.04729680861	2.08452575449785	0.224489051690169	2.4295661568992e-22	3.65003128523187e-20
"ENSG00000214078"	"CPNE1"	2220.44814303717	1.74250007134641	0.186549351146303	2.90213951065697e-22	4.3251165555223e-20
"ENSG00000162413"	"KLHL21"	6019.0409437721	1.81318196048687	0.19521691250266	4.00833976795878e-22	5.92629853470668e-20
"ENSG00000147224"	"PRPS1"	9707.59139420637	1.42489765868817	0.152115358507685	4.15039779649886e-22	6.08801264180923e-20
"ENSG00000013297"	"CLDN11"	3728.04063302177	-1.7000270551411	0.182716104721256	4.53214151609657e-22	6.54490420956302e-20
"ENSG00000154928"	"EPHB1"	384.241061957157	2.12138660495584	0.230211381219836	4.53009109883848e-22	6.54490420956302e-20
"ENSG00000162493"	"PDPN"	487.023995644164	-2.71625562896851	0.293630684752917	4.89602675356536e-22	7.01600633785916e-20
"ENSG00000105989"	"WNT2"	1121.28643946806	-2.36000484058912	0.256906947950611	5.72225752083741e-22	8.13739964547176e-20
"ENSG00000128567"	"PODXL"	3418.69931320703	1.81894239059556	0.197960332277019	1.0018354541471e-21	1.41387823297775e-19
"ENSG00000124766"	"SOX4"	1042.02254936017	1.6422459309268	0.178047993157186	1.09923461850098e-21	1.5396723088763e-19
"ENSG00000165124"	"SVEP1"	6164.92636674179	-1.41423011510772	0.152833877315083	1.22233694405025e-21	1.69932200975464e-19
"ENSG00000253368"	"TRNP1"	13829.4131736707	1.65635368424883	0.179917444223895	1.25237424291058e-21	1.72818368675417e-19
"ENSG00000136158"	"SPRY2"	3027.72493886764	1.57307645021345	0.172340348078069	3.08064662443284e-21	4.21980632107055e-19
"ENSG00000121898"	"CPXM2"	2786.09360405513	2.40019095187386	0.266657315517084	3.2347851951498e-21	4.3985995182807e-19
"ENSG00000169174"	"PCSK9"	146.745822772299	-3.22026475805322	0.353701047303753	3.26226869122398e-21	4.4038263368704e-19
"ENSG00000113070"	"HBEGF"	1028.34174490518	1.90245032495001	0.21060929756022	3.46148836579183e-21	4.61347334297518e-19
"ENSG00000172159"	"FRMD3"	151.036345321927	4.51463352789782	0.501270830070018	3.46710112199541e-21	4.61347334297518e-19
"ENSG00000173848"	"NET1"	4529.44775153821	1.48242866485642	0.162491259292078	3.74620525019464e-21	4.94950763162241e-19
"ENSG00000179859"	"RNF227"	814.011995202519	2.6338553824215	0.292569581122047	4.22375285091592e-21	5.54114731406427e-19
"ENSG00000176170"	"SPHK1"	8348.20105185722	1.90142634743217	0.212336167228911	7.07438765606017e-21	9.21599773739475e-19
"ENSG00000185008"	"ROBO2"	346.471653255498	-2.4049951540253	0.26984904855843	7.25304657906353e-21	9.38312532787323e-19
"ENSG00000088756"	"ARHGAP28"	119.739350069735	-3.63018821917484	0.404351549764801	9.6613291735828e-21	1.2412475943081e-18
"ENSG00000233251"	"ENSG00000233251"	108.539411727487	4.64402982114475	0.523181973373177	1.0303846974949e-20	1.31472852942688e-18
"ENSG00000101665"	"SMAD7"	2570.67809341278	1.66603654299707	0.185928453390786	1.16268307433018e-20	1.47344374093176e-18
"ENSG00000232593"	"KANTR"	276.497848180427	-2.22187115029935	0.251391394686473	1.33895863967652e-20	1.68536895260365e-18
"ENSG00000230409"	"TCEA1P2"	90.1082516317273	-3.10241637828085	0.347135674553345	1.38069818757536e-20	1.72624339170076e-18
"ENSG00000013588"	"GPRC5A"	4279.56568363512	-2.70911512170609	0.305056666622427	1.41447767733533e-20	1.75668697673866e-18
"ENSG00000137727"	"ARHGAP20"	334.068685156094	-1.96264307118794	0.221447019926755	1.43304990923482e-20	1.76796601053877e-18
"ENSG00000227063"	"RPL41P1"	1110.88869549438	2.13451915443407	0.242573453072616	1.9896310522783e-20	2.43847611005871e-18
"ENSG00000173917"	"HOXB2"	208.984633347397	2.3826929996441	0.270857218591957	2.00988762952592e-20	2.44720239545349e-18
"ENSG00000104321"	"TRPA1"	131.273066487337	-3.13649911332798	0.352793746941402	2.14682532627904e-20	2.59696162358781e-18
"ENSG00000162630"	"B3GALT2"	61.457180770924	-3.94525246550368	0.445328401343666	2.17081260199317e-20	2.60903664274391e-18
"ENSG00000254681"	"PKD1P5"	144.765974604974	3.56770055955633	0.401813250915683	2.42478720191798e-20	2.89560005029039e-18
"ENSG00000129467"	"ADCY4"	799.154032063278	2.42088550806681	0.276091217146753	2.66424551709594e-20	3.15910293990331e-18
"ENSG00000196569"	"LAMA2"	4524.6974946284	-1.58636671730783	0.178509876600079	2.6793615572748e-20	3.15910293990331e-18
"ENSG00000189221"	"MAOA"	155.758703690104	-2.67981748337427	0.305854472768299	3.89615029144818e-20	4.56486690436403e-18
"ENSG00000231991"	"ANXA2P2"	679.421387621786	-1.87988757555064	0.214637151410743	4.31030757646009e-20	5.01854499011718e-18
"ENSG00000136732"	"GYPC"	1782.57130353191	-1.64019744816197	0.186421063758739	5.27003223589862e-20	6.09785282748791e-18
"ENSG00000102683"	"SGCG"	133.524395290169	3.66870184341841	0.418698529377761	6.43762414437665e-20	7.40287038182671e-18
"ENSG00000197582"	"GPX1P1"	967.288438828568	2.83059816458754	0.32460557961426	6.98097493948581e-20	7.97844062255713e-18
"ENSG00000104415"	"CCN4"	69.9197282538308	-3.93856679038603	0.452063565501291	8.00892497953625e-20	9.09745508803541e-18
"ENSG00000266714"	"MYO15B"	109.29764489673	-2.62346109242551	0.304632912297769	1.33504100846826e-19	1.5073017543488e-17
"ENSG00000073910"	"FRY"	899.930130896742	-1.80902954850296	0.210683938194162	2.29108015759414e-19	2.57111640095308e-17
"ENSG00000119979"	"DENND10"	1490.00465936583	1.47259251250115	0.16995021849409	2.31431205171785e-19	2.58163588092526e-17
"ENSG00000134363"	"FST"	4278.37198934931	-2.12581937273786	0.250211672558946	2.87488780096894e-19	3.18787409787205e-17
"ENSG00000153291"	"SLC25A27"	79.5108462292801	-3.62853802272402	0.422505334203456	3.00433871762711e-19	3.31170567873819e-17
"ENSG00000120885"	"CLU"	4747.81522498367	1.91330319832304	0.224434887365694	3.09752691408023e-19	3.39434287543533e-17
"ENSG00000170390"	"DCLK2"	1170.44896278851	-1.42523373845653	0.165054354102364	3.1932685386774e-19	3.47879529865622e-17
"ENSG00000138166"	"DUSP5"	2831.4243668998	1.64211408519676	0.191297725333047	3.43696831981919e-19	3.72251644359951e-17
"ENSG00000175567"	"UCP2"	806.13144438055	-1.93027127601175	0.226953527768669	3.5520865701238e-19	3.82496073496164e-17
"ENSG00000139364"	"TMEM132B"	368.108248835755	2.45223197050523	0.289532790654596	3.7153864861897e-19	3.97781234777172e-17
"ENSG00000253570"	"RNF5P1"	43.4234281853836	-4.45287361188445	0.528236871971143	5.87347177677744e-19	6.25239461311925e-17
"ENSG00000154642"	"C21orf91"	969.022286930742	1.91130161539526	0.226922847448291	7.48696841033082e-19	7.92470082477573e-17
"ENSG00000166342"	"NETO1"	51.3052640609078	-5.03958610475182	0.6024594729816	7.58765854647119e-19	7.98590344984248e-17
"ENSG00000206384"	"COL6A6"	154.612142483884	2.45839263228951	0.29351872288352	8.3320311063461e-19	8.72007907191693e-17
"ENSG00000177283"	"FZD8"	379.997906779721	1.7813535668314	0.211966357064982	1.17272502425679e-18	1.22048572496535e-16
"ENSG00000077264"	"PAK3"	42.9010534991356	-4.07228848068929	0.485645080213836	1.18734614235703e-18	1.22883729366495e-16
"ENSG00000213260"	"YWHAZP5"	46.645790387329	-4.30588794019383	0.515332547647571	1.24034586768543e-18	1.27659686017192e-16
"ENSG00000054654"	"SYNE2"	1208.05210260808	-2.2098416699455	0.265872579545167	1.31642637645459e-18	1.34745642675673e-16
"ENSG00000150540"	"HNMT"	469.987390437593	-1.77781177568333	0.212090057815546	1.42042137880654e-18	1.44595791616323e-16
"ENSG00000168621"	"GDNF"	568.919292142184	2.34588579564	0.283002274741427	1.59838785279064e-18	1.61828083204548e-16
"ENSG00000196517"	"SLC6A9"	1213.07278912191	-1.60715271293912	0.191061963359402	1.62203969334154e-18	1.6333501322843e-16
"ENSG00000206341"	"HLA-H"	282.145294210648	-2.03006412224339	0.245794193598465	2.41857944469454e-18	2.42235034812982e-16
"ENSG00000251493"	"FOXD1"	933.370375731663	2.1448257356906	0.260627197168215	2.72582472167761e-18	2.71547533369691e-16
"ENSG00000196262"	"PPIA"	36060.5933778274	1.30342866852834	0.155286282386013	2.84774136577354e-18	2.82183903739337e-16
"ENSG00000138623"	"SEMA7A"	8293.78887881273	1.6250827408398	0.195303475345194	3.36758669457757e-18	3.31930013403628e-16
"ENSG00000101096"	"NFATC2"	221.477214567173	2.40537468374676	0.29324739512868	3.41417261882981e-18	3.34750640611476e-16
"ENSG00000106537"	"TSPAN13"	1549.18671296424	2.72997912903288	0.331453760814823	3.74934507686343e-18	3.61899219880253e-16
"ENSG00000143469"	"SYT14"	589.000708895253	2.04773134008917	0.249604974431718	3.74610874387312e-18	3.61899219880253e-16
"ENSG00000221852"	"KRTAP1-5"	770.449326785667	-2.13722424951116	0.260886363713677	3.74448449098728e-18	3.61899219880253e-16
"ENSG00000137801"	"THBS1"	264200.804183483	-1.70904593249409	0.206318042990477	3.82787878757488e-18	3.67575020276971e-16
"ENSG00000130751"	"NPAS1"	305.648206079831	2.36642363101026	0.289765128879662	4.49176767077763e-18	4.29113538148289e-16
"ENSG00000218336"	"TENM3"	920.862527490124	1.57843956069482	0.190312924028151	4.63112973756544e-18	4.40169978985238e-16
"ENSG00000213626"	"LBH"	7581.19961658253	-1.36711670799169	0.164210013385775	4.80043367543421e-18	4.53945578373928e-16
"ENSG00000096696"	"DSP"	3214.07623707217	2.20640726102985	0.270941268502433	5.37946775532283e-18	5.0613184249449e-16
"ENSG00000186297"	"GABRA5"	121.261617926653	6.30109358023191	0.776442356298485	6.10448110009903e-18	5.71459188008768e-16
"ENSG00000214199"	"EEF1A1P12"	53.3137479980719	-3.41231797593989	0.414739360847049	6.75637696837377e-18	6.29322732719175e-16
"ENSG00000115738"	"ID2"	3488.6057147732	1.47378498974888	0.178714496699225	8.18595411776953e-18	7.58687259999645e-16
"ENSG00000114315"	"HES1"	313.302888552313	2.02172616580265	0.249422416673026	8.7770222458318e-18	8.09441323849508e-16
"ENSG00000197415"	"VEPH1"	2136.21245024064	1.7190961169347	0.210404541117099	9.58299363599582e-18	8.79416691847124e-16
"ENSG00000196663"	"TECPR2"	1580.20241379767	1.4262433889394	0.173286941415294	9.95619691960376e-18	9.09186237329894e-16
"ENSG00000164251"	"F2RL1"	520.882154146964	2.02841102081908	0.250809366167439	1.00919244390115e-17	9.17085172557784e-16
"ENSG00000183715"	"OPCML"	168.769267838149	3.15901387977342	0.386715832341658	1.03118847228978e-17	9.32524759722633e-16
"ENSG00000268205"	"ENSG00000268205"	524.567918640625	-1.77966231014329	0.218943901435723	1.17953701374757e-17	1.06152632990838e-15
"ENSG00000080709"	"KCNN2"	573.423013223887	-2.82691416958263	0.34871328301059	1.23821968578965e-17	1.10459774698661e-15
"ENSG00000171680"	"PLEKHG5"	693.339294952614	2.30006855193052	0.286051969700573	1.23925561823073e-17	1.10459774698661e-15
"ENSG00000129009"	"ISLR"	1728.58892242144	1.76627716550578	0.217455679551952	1.27698731731065e-17	1.13280936829429e-15
"ENSG00000286019"	"NOTCH2NLB"	130.651846312307	2.58792781623471	0.320992373766592	1.29996494340595e-17	1.14772734268765e-15
"ENSG00000253341"	"PCBP2P2"	101.494166030326	-2.94470298328216	0.362777345511146	1.31019446187339e-17	1.15130248255846e-15
"ENSG00000225855"	"RUSC1-AS1"	195.512314006831	-1.97435309560847	0.244870790813714	1.34690132873738e-17	1.1780011668098e-15
