"gene_id"	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000164764"	"SBSPON"	167.269920655141	-6.23650961748332	0.30787295640945	-20.2567633423092	3.09661777152129e-91	6.44901617097025e-87
"ENSG00000187653"	"TMSB4XP8"	1013.37055101616	-4.75653701618528	0.296282984717122	-16.0540336824493	5.35666778632892e-58	5.5778981659043e-54
"ENSG00000162618"	"ADGRL4"	1282.55944999672	2.36145583862858	0.168532960525122	14.0118338351777	1.31953135344523e-44	9.1601866556168e-41
"ENSG00000214078"	"CPNE1"	2810.57200390297	1.85829596437314	0.133763423908488	13.892407282012	7.04278951386432e-44	3.66682836039346e-40
"ENSG00000053328"	"METTL24"	53.9864485596477	-4.43020782229498	0.333243838153178	-13.2941927654146	2.50158401614287e-40	1.04195977440383e-36
"ENSG00000092068"	"SLC7A8"	6156.1757313378	4.16836566294282	0.316406177953405	13.1740969468576	1.23698685896464e-39	4.29358138746628e-36
"ENSG00000204792"	"LINC01291"	228.767766455756	3.75635138956514	0.287375772043843	13.071218087905	4.80892617917229e-39	1.43072423724917e-35
"ENSG00000198948"	"MFAP3L"	662.889345592678	4.19915663834524	0.32253776579342	13.0191161584307	9.52672056396517e-39	2.48004353081423e-35
"ENSG00000180574"	"EIF2S3B"	50.3589594603421	-4.13047387246512	0.330979060041322	-12.479562519603	9.65154799720998e-36	2.23336820655439e-32
"ENSG00000164308"	"ERAP2"	416.915718512421	-3.84232188919944	0.318763917618156	-12.0538168746003	1.85172335187511e-33	3.85639905261511e-30
"ENSG00000166923"	"GREM1"	112093.947954734	2.27028767771734	0.192149174856383	11.8152351131053	3.2563666760028e-32	6.16519021767585e-29
"ENSG00000162551"	"ALPL"	215.57773135748	-3.6714134638073	0.313902528152031	-11.6960302467814	1.3355646900455e-31	2.31787251957397e-28
"ENSG00000178726"	"THBD"	404.888598076423	4.45621009681354	0.383262347163514	11.6270490169293	3.00300324677763e-31	4.81081120133776e-28
"ENSG00000108798"	"ABI3"	49.42790072028	-5.50633891166078	0.486283021401534	-11.3233213361856	1.00587333294223e-29	1.49630843084678e-26
"ENSG00000101134"	"DOK5"	648.892421125796	2.23271587020877	0.199169060436748	11.2101541540275	3.63559649010524e-29	5.04766216686211e-26
"ENSG00000251493"	"FOXD1"	1265.5882829821	2.34185095389918	0.209548745449363	11.1756858714531	5.36344284731704e-29	6.98119129613904e-26
"ICP4"	"ICP4"	39692.6770020103	17.471441883858	1.57182504191464	11.1153858845359	1.05593129442915e-28	1.29357794928126e-25
"ENSG00000176692"	"FOXC2"	428.599163899854	2.86007406788014	0.257720589052395	11.0975769471747	1.28890912727465e-28	1.49126786025676e-25
"ENSG00000125637"	"PSD4"	760.850496506433	2.48999317047612	0.230146638752852	10.8191594018892	2.79327474322812e-27	3.06172314749836e-24
"ENSG00000130720"	"FIBCD1"	1513.54771623599	2.86181994587783	0.26614145966944	10.7530031188389	5.73629781991079e-27	5.9732069198731e-24
"ENSG00000074410"	"CA12"	1091.14159142952	2.44738953749399	0.229678801228764	10.6557049427315	1.63997427251815e-26	1.62638591426014e-23
"ENSG00000258289"	"CHURC1"	2638.22061576716	1.85425660400418	0.174750714506588	10.6108670813719	2.65275738038896e-26	2.51119660018093e-23
"ENSG00000106565"	"TMEM176B"	481.851650157941	-9.34167860928058	0.934286445908363	-9.99873074279495	1.54362793621087e-23	1.3977215391099e-20
"ENSG00000142910"	"TINAGL1"	102.962898326385	-2.85971788686932	0.287682482895186	-9.94053533635283	2.77332684313262e-23	2.40655436812833e-20
"ENSG00000095303"	"PTGS1"	6950.70621317329	1.80599468060298	0.182422130697996	9.90008544299291	4.15919550321138e-23	3.46477622199521e-20
"ENSG00000143198"	"MGST3"	3889.29055314229	1.96070143858411	0.198383807751185	9.88337435806877	4.91494083767141e-23	3.9368676109748e-20
"ENSG00000164176"	"EDIL3"	758.452027774347	3.44646272829424	0.349324510999488	9.86607758623411	5.8403925210207e-23	4.50488943121397e-20
"ENSG00000089472"	"HEPH"	786.694242843168	1.65173104083214	0.168877638146995	9.78063797525661	1.36348353918583e-22	1.01413957811015e-19
"ENSG00000150540"	"HNMT"	280.559932243306	-2.58755869739448	0.267174709161199	-9.68489384911535	3.49571478886259e-22	2.51040538596043e-19
"ENSG00000290770"	"MFSD14CP"	459.272283595382	-1.73947352098495	0.180809461384983	-9.62047841778159	6.55256804150228e-22	4.54879273441088e-19
"ENSG00000170571"	"EMB"	347.503898305739	3.23799177800104	0.336983590451182	9.60875208690649	7.34335462906325e-22	4.93331301628617e-19
"ENSG00000103522"	"IL21R"	163.913307946097	2.9375493961711	0.305966759170605	9.60087757289065	7.9266618186749e-22	5.15877059486636e-19
"ENSG00000196663"	"TECPR2"	1818.23782888054	1.43300982984133	0.149404296127867	9.5914901176262	8.68219007478753e-22	5.47925122719773e-19
"ENSG00000121898"	"CPXM2"	2832.51509633205	2.11739996136575	0.220944319749068	9.5834098100849	9.38928120355933e-22	5.75121089250961e-19
"ENSG00000035664"	"DAPK2"	315.043654870891	-1.76366390626812	0.184275263374819	-9.5708120231026	1.06069274077156e-21	6.31142486265959e-19
"ENSG00000156113"	"KCNMA1"	5480.80277756581	1.28078699420622	0.133876766644206	9.56691012421945	1.10148389517385e-21	6.37208433358071e-19
"ENSG00000164251"	"F2RL1"	593.150609067281	1.96584508879664	0.20579485089829	9.55245031746793	1.26664358222006e-21	7.00618068830728e-19
"ENSG00000172159"	"FRMD3"	176.418711158174	4.45902403481812	0.46684041968759	9.5514952150075	1.27837734637317e-21	7.00618068830728e-19
"ENSG00000162630"	"B3GALT2"	33.4213071281858	-4.85976664713542	0.509651408213455	-9.53547183195465	1.49205514362693e-21	7.96757446696783e-19
"ENSG00000100558"	"PLEK2"	524.396707160069	3.02893790350406	0.318862692167468	9.4991919026803	2.1152535992553e-21	1.10130678645227e-18
"ENSG00000118407"	"FILIP1"	51.1856288279836	-3.60808972643694	0.388599049372512	-9.28486503573048	1.61912245714985e-20	8.22435226648849e-18
"ENSG00000102683"	"SGCG"	221.446214825936	4.1085540215898	0.446422127723622	9.20329384777582	3.47141978566823e-20	1.7213282965792e-17
"ENSG00000108001"	"EBF3"	492.366807714633	2.10594562612449	0.23082693426985	9.12348306659274	7.27478728898191e-20	3.52336558326366e-17
"ENSG00000143786"	"CNIH3"	1002.98127085742	2.3203985926288	0.255550109078487	9.0800140958505	1.08560791781244e-19	5.13837965826405e-17
"ENSG00000115844"	"DLX2"	580.604726293119	4.43163263579005	0.488778069518298	9.06675833504054	1.22610465910755e-19	5.67441236234972e-17
"ENSG00000232593"	"KANTR"	196.850152246613	-2.11770948925238	0.235013921782989	-9.01099591541586	2.04193630134775e-19	9.24464465475398e-17
"ENSG00000171680"	"PLEKHG5"	895.757011494804	2.41130256265023	0.267814753247667	9.00362109782776	2.1839288951446e-19	9.67712833410242e-17
"ENSG00000118526"	"TCF21"	96.209332635288	-3.37679634078764	0.375645027762622	-8.98932793254355	2.48746797804461e-19	1.0792501689741e-16
"ENSG00000101282"	"RSPO4"	242.72722610551	5.43386067183214	0.60664799288099	8.95718890624952	3.33060796459755e-19	1.41557635654507e-16
"ENSG00000177283"	"FZD8"	2105.32440340338	4.14008442913203	0.46367821928474	8.92878780357299	4.30702117992605e-19	1.7939604618628e-16
"ENSG00000154864"	"PIEZO2"	140.335533429122	-3.57098726092252	0.402968739131816	-8.86169797839926	7.88048506407856e-19	3.21801925381373e-16
"ENSG00000150991"	"UBC"	49448.6220223911	1.43555022534975	0.162815029172877	8.81706211424428	1.17502064517256e-18	4.70595768391612e-16
"ENSG00000115738"	"ID2"	4245.04521352581	1.56697461697698	0.177933663265772	8.80651018034999	1.29102381109898e-18	5.07299280942404e-16
"ENSG00000108551"	"RASD1"	11493.8943950582	7.94140323528407	0.90686176068425	8.75701631667883	2.00486644308783e-18	7.73210158217539e-16
"ENSG00000143469"	"SYT14"	743.303474328826	2.13975102268964	0.245482980548527	8.71649438958418	2.86948181689534e-18	1.08654233306659e-15
"ENSG00000123496"	"IL13RA2"	1424.7521731301	2.00096013483266	0.231564704055128	8.64104114224722	5.57030526327959e-18	2.05758088942913e-15
"ENSG00000157404"	"KIT"	465.885081385392	-2.54360320273536	0.294405591306796	-8.63979244227299	5.63152360978875e-18	2.05758088942913e-15
"ENSG00000103175"	"WFDC1"	1966.03881784279	-2.37662788057654	0.277644509201858	-8.55996715875495	1.12899677274599e-17	4.02998945183555e-15
"ENSG00000158050"	"DUSP2"	393.49397403771	4.27274426059558	0.499229490336385	8.55867760880186	1.14169488936088e-17	4.02998945183555e-15
"ENSG00000116396"	"KCNC4"	1876.19438804413	2.25852232287619	0.265771828435271	8.49797488384385	1.92926840275206e-17	6.69649062595239e-15
"ENSG00000151136"	"ABTB3"	363.227565388231	7.83903718305517	0.923726486160466	8.48631851581812	2.13286338943301e-17	7.28180540136589e-15
"ENSG00000120337"	"TNFSF18"	168.063333507957	-4.67904984114575	0.554107277185022	-8.44430317702426	3.05864437220486e-17	1.02740851121836e-14
"ENSG00000110203"	"FOLR3"	510.306361432435	4.37927329051845	0.519484072453321	8.43004342719661	3.45536963547983e-17	1.1422464766429e-14
"ENSG00000100380"	"ST13"	9586.86824480536	1.15059161372114	0.136532528084106	8.42723437313305	3.53930518162562e-17	1.15171202675836e-14
